Year.x,Month,Day,TOTALDEMAND,RRP,date_keep,time_keep,Daily.global.solar.exposure..MJ.m.m.,Minimum.temperature..Degree.C.,Maximum.temperature..Degree.C.,Rainfall.amount..millimetres.,Season,price_mov_avg_1hr,price_mov_avg_2hr,demand_mov_avg_1hr,demand_mov_avg_2hr,segment_day,week_of_year,day_of_week,segment_30min,index
2018,1,1,6912.25,91.86,2018/01/01,00:30:00,31,20.8,28.3,0,1,0,0,0,0,1,1,Monday,2,1
2018,1,1,6745.63,88.83,2018/01/01,01:00:00,31,20.8,28.3,0,1,NA,0,NA,0,1,1,Monday,3,2
2018,1,1,6466.06,73.62,2018/01/01,01:30:00,31,20.8,28.3,0,1,90.345,0,6828.9400000000005,0,1,1,Monday,4,3
2018,1,1,6279.8,71.49,2018/01/01,02:00:00,31,20.8,28.3,0,1,81.225,81.45,6605.845,6600.935,1,1,Monday,5,4
2018,1,1,6177.31,69.27,2018/01/01,02:30:00,31,20.8,28.3,0,1,72.555,75.8025,6372.93,6417.2,1,1,Monday,6,5
2018,1,1,6050.43,68.44,2018/01/01,03:00:00,31,20.8,28.3,0,1,70.38,70.705,6228.555,6243.4,1,1,Monday,7,6
2018,1,1,6032.48,69.67,2018/01/01,03:30:00,31,20.8,28.3,0,1,68.85499999999999,69.7175,6113.870000000001,6135.005,1,1,Monday,8,7
2018,1,1,5968.5,67.58,2018/01/01,04:00:00,31,20.8,28.3,0,1,69.055,68.74,6041.455,6057.18,1,1,Monday,9,8
2018,1,1,5953.75,67.09,2018/01/01,04:30:00,31,20.8,28.3,0,1,68.625,68.195,6000.49,6001.29,1,1,Monday,10,9
2018,1,1,5962.18,67.53,2018/01/01,05:00:00,31,20.8,28.3,0,1,67.33500000000001,67.9675,5961.125,5979.2275,1,1,Monday,11,10
2018,1,1,5991.69,65.8,2018/01/01,05:30:00,31,20.8,28.3,0,1,67.31,67,5957.965,5969.03,1,1,Monday,12,11
2018,1,1,6062.03,61.53,2018/01/01,06:00:00,31,20.8,28.3,0,1,66.66499999999999,65.4875,5976.9349999999995,5992.4125,1,1,Monday,13,12
2018,1,1,6204.87,66.62,2018/01/01,06:30:00,31,20.8,28.3,0,1,63.665,65.37,6026.86,6055.1925,1,1,Monday,14,13
2018,1,1,7336.37,62.37,2018/01/01,23:00:00,31,20.8,28.3,0,1,64.075,66.375,6133.45,7603.075,1,1,Monday,47,46
2018,1,1,7123.26,62.84,2018/01/01,23:30:00,31,20.8,28.3,0,1,64.495,64.2575,6770.62,7418.82,1,1,Monday,48,47
2018,1,2,6989.32,58.48,2018/01/02,00:00:00,22.6,20.7,28.7,0,1,62.605000000000004,62.3525,7229.8150000000005,7254.02,1,1,Tuesday,1,48
2018,1,2,6815.38,56.73,2018/01/02,00:30:00,22.6,20.7,28.7,0,1,60.66,60.105,7056.29,7066.0825,1,1,Tuesday,2,49
2018,1,2,6590.78,56.88,2018/01/02,01:00:00,22.6,20.7,28.7,0,1,57.605,58.7325,6902.35,6879.685,1,1,Tuesday,3,50
2018,1,2,6290.12,53.73,2018/01/02,01:30:00,22.6,20.7,28.7,0,1,56.805,56.455,6703.08,6671.4,1,1,Tuesday,4,51
2018,1,2,6139.77,55.07,2018/01/02,02:00:00,22.6,20.7,28.7,0,1,55.305,55.6025,6440.45,6459.0125,1,1,Tuesday,5,52
2018,1,2,6030.56,53.74,2018/01/02,02:30:00,22.6,20.7,28.7,0,1,54.4,54.855,6214.945,6262.8075,1,1,Tuesday,6,53
2018,1,2,5986.37,54.98,2018/01/02,03:00:00,22.6,20.7,28.7,0,1,54.405,54.38,6085.165000000001,6111.705,1,1,Tuesday,7,54
2018,1,2,5986.86,54.98,2018/01/02,03:30:00,22.6,20.7,28.7,0,1,54.36,54.6925,6008.465,6035.89,1,1,Tuesday,8,55
2018,1,2,6013.38,54.98,2018/01/02,04:00:00,22.6,20.7,28.7,0,1,54.98,54.67,5986.615,6004.2925,1,1,Tuesday,9,56
2018,1,2,6198.13,52.47,2018/01/02,04:30:00,22.6,20.7,28.7,0,1,54.98,54.3525,6000.12,6046.185,1,1,Tuesday,10,57
2018,1,2,6271.44,66.62,2018/01/02,05:00:00,22.6,20.7,28.7,0,1,53.724999999999994,57.2625,6105.755,6117.4525,1,1,Tuesday,11,58
2018,1,2,6557.23,66.89,2018/01/02,05:30:00,22.6,20.7,28.7,0,1,59.545,60.24,6234.785,6260.045,1,1,Tuesday,12,59
2018,1,2,6847.25,67.29,2018/01/02,06:00:00,22.6,20.7,28.7,0,1,66.755,63.3175,6414.334999999999,6468.5125,1,1,Tuesday,13,60
2018,1,2,7155.88,66.02,2018/01/02,06:30:00,22.6,20.7,28.7,0,1,67.09,66.705,6702.24,6707.95,1,1,Tuesday,14,61
2018,1,2,7551.29,66.48,2018/01/02,23:00:00,22.6,20.7,28.7,0,1,66.655,66.155,7001.5650000000005,7798.4625,1,1,Tuesday,47,94
2018,1,2,7343.45,67.23,2018/01/02,23:30:00,22.6,20.7,28.7,0,1,66.25,65.8875,7353.585,7612.1225,1,1,Tuesday,48,95
2018,1,3,7176.17,64.82,2018/01/03,00:00:00,19.5,20,23.8,3,1,66.855,66.5025,7447.37,7451.965,1,1,Wednesday,1,96
2018,1,3,6942.74,59.82,2018/01/03,00:30:00,19.5,20,23.8,3,1,66.025,64.5875,7259.8099999999995,7253.4125,1,1,Wednesday,2,97
2018,1,3,6775.6,56.38,2018/01/03,01:00:00,19.5,20,23.8,3,1,62.31999999999999,62.0625,7059.455,7059.49,1,1,Wednesday,3,98
2018,1,3,6495.39,49.35,2018/01/03,01:30:00,19.5,20,23.8,3,1,58.1,57.5925,6859.17,6847.475,1,1,Wednesday,4,99
2018,1,3,6255.22,49.82,2018/01/03,02:00:00,19.5,20,23.8,3,1,52.865,53.8425,6635.495000000001,6617.2375,1,1,Wednesday,5,100
2018,1,3,6140.19,53.63,2018/01/03,02:30:00,19.5,20,23.8,3,1,49.585,52.295,6375.305,6416.6,1,1,Wednesday,6,101
2018,1,3,6075.4,53.14,2018/01/03,03:00:00,19.5,20,23.8,3,1,51.725,51.485,6197.705,6241.55,1,1,Wednesday,7,102
2018,1,3,6046.01,54.98,2018/01/03,03:30:00,19.5,20,23.8,3,1,53.385000000000005,52.8925,6107.795,6129.205,1,1,Wednesday,8,103
2018,1,3,6115.91,54.98,2018/01/03,04:00:00,19.5,20,23.8,3,1,54.06,54.1825,6060.705,6094.3775,1,1,Wednesday,9,104
2018,1,3,6241.05,56.23,2018/01/03,04:30:00,19.5,20,23.8,3,1,54.98,54.8325,6080.96,6119.5925,1,1,Wednesday,10,105
2018,1,3,6354.49,57.29,2018/01/03,05:00:00,19.5,20,23.8,3,1,55.605,55.87,6178.48,6189.365,1,1,Wednesday,11,106
2018,1,3,6616.59,62.69,2018/01/03,05:30:00,19.5,20,23.8,3,1,56.76,57.7975,6297.77,6332.01,1,1,Wednesday,12,107
2018,1,3,6846.51,62.87,2018/01/03,06:00:00,19.5,20,23.8,3,1,59.989999999999995,59.77,6485.54,6514.66,1,1,Wednesday,13,108
2018,1,3,7181.93,65.24,2018/01/03,06:30:00,19.5,20,23.8,3,1,62.78,62.0225,6731.55,6749.88,1,1,Wednesday,14,109
2018,1,3,7362.91,63.2,2018/01/03,23:00:00,19.5,20,23.8,3,1,64.05499999999999,61.9875,7014.22,7489.8825,1,1,Wednesday,47,142
2018,1,3,7180.62,65.25,2018/01/03,23:30:00,19.5,20,23.8,3,1,64.22,62.8825,7272.42,7387.15,1,1,Wednesday,48,143
2018,1,4,7046.18,64.73,2018/01/04,00:00:00,17.4,17.4,24.5,1.4,1,64.225,63.745,7271.764999999999,7271.4625,1,1,Thursday,1,144
2018,1,4,6913.03,60.22,2018/01/04,00:30:00,17.4,17.4,24.5,1.4,1,64.99000000000001,63.35,7113.4,7125.685,1,1,Thursday,2,145
2018,1,4,6696.01,55.2,2018/01/04,01:00:00,17.4,17.4,24.5,1.4,1,62.475,61.35,6979.605,6958.96,1,1,Thursday,3,146
2018,1,4,6424.05,47.44,2018/01/04,01:30:00,17.4,17.4,24.5,1.4,1,57.71,56.8975,6804.52,6769.8175,1,1,Thursday,4,147
2018,1,4,6186.67,49.8,2018/01/04,02:00:00,17.4,17.4,24.5,1.4,1,51.32,53.165,6560.030000000001,6554.94,1,1,Thursday,5,148
2018,1,4,6054.3,53.52,2018/01/04,02:30:00,17.4,17.4,24.5,1.4,1,48.62,51.49,6305.360000000001,6340.2575,1,1,Thursday,6,149
2018,1,4,5968.01,53.47,2018/01/04,03:00:00,17.4,17.4,24.5,1.4,1,51.66,51.0575,6120.485000000001,6158.2575,1,1,Thursday,7,150
2018,1,4,5992.93,40.56,2018/01/04,03:30:00,17.4,17.4,24.5,1.4,1,53.495000000000005,49.3375,6011.155000000001,6050.4775,1,1,Thursday,8,151
2018,1,4,6027.42,53.18,2018/01/04,04:00:00,17.4,17.4,24.5,1.4,1,47.015,50.1825,5980.47,6010.665,1,1,Thursday,9,152
2018,1,4,6207.34,53.85,2018/01/04,04:30:00,17.4,17.4,24.5,1.4,1,46.870000000000005,50.265,6010.175,6048.925,1,1,Thursday,10,153
2018,1,4,6308.43,53.73,2018/01/04,05:00:00,17.4,17.4,24.5,1.4,1,53.515,50.33,6117.38,6134.03,1,1,Thursday,11,154
2018,1,4,6590.55,56.7,2018/01/04,05:30:00,17.4,17.4,24.5,1.4,1,53.79,54.365,6257.885,6283.435,1,1,Thursday,12,155
2018,1,4,6834.57,58.72,2018/01/04,06:00:00,17.4,17.4,24.5,1.4,1,55.215,55.75,6449.49,6485.2225,1,1,Thursday,13,156
2018,1,4,7091.77,61.34,2018/01/04,06:30:00,17.4,17.4,24.5,1.4,1,57.71,57.6225,6712.5599999999995,6706.33,1,1,Thursday,14,157
2018,1,4,7556.06,59.88,2018/01/04,23:00:00,17.4,17.4,24.5,1.4,1,60.03,59.1075,6963.17,7745.0175,1,1,Thursday,47,190
2018,1,4,7397.55,59.33,2018/01/04,23:30:00,17.4,17.4,24.5,1.4,1,60.61,59.2975,7323.915000000001,7604.1625,1,1,Thursday,48,191
2018,1,5,7279.13,56.23,2018/01/05,00:00:00,31,17.4,27.9,1,1,59.605000000000004,59.1625,7476.805,7483.2025,1,1,Friday,1,192
2018,1,5,7083.12,56.06,2018/01/05,00:30:00,31,17.4,27.9,1,1,57.78,57.875,7338.34,7328.965,1,1,Friday,2,193
2018,1,5,6876.3,54.99,2018/01/05,01:00:00,31,17.4,27.9,1,1,56.144999999999996,56.6525,7181.125,7159.025,1,1,Friday,3,194
2018,1,5,6575.75,55,2018/01/05,01:30:00,31,17.4,27.9,1,1,55.525000000000006,55.57,6979.71,6953.575,1,1,Friday,4,195
2018,1,5,6348.74,55,2018/01/05,02:00:00,31,17.4,27.9,1,1,54.995000000000005,55.2625,6726.025,6720.9775,1,1,Friday,5,196
2018,1,5,6191.18,53.38,2018/01/05,02:30:00,31,17.4,27.9,1,1,55,54.5925,6462.245,6497.9925,1,1,Friday,6,197
2018,1,5,6134.37,55.32,2018/01/05,03:00:00,31,17.4,27.9,1,1,54.19,54.675,6269.96,6312.51,1,1,Friday,7,198
2018,1,5,6125.26,55,2018/01/05,03:30:00,31,17.4,27.9,1,1,54.35,54.675,6162.775,6199.8875,1,1,Friday,8,199
2018,1,5,6190.89,53.65,2018/01/05,04:00:00,31,17.4,27.9,1,1,55.16,54.3375,6129.8150000000005,6160.425,1,1,Friday,9,200
2018,1,5,6314.89,57.16,2018/01/05,04:30:00,31,17.4,27.9,1,1,54.325,55.2825,6158.075000000001,6191.3525,1,1,Friday,10,201
2018,1,5,6415.11,55.01,2018/01/05,05:00:00,31,17.4,27.9,1,1,55.405,55.205,6252.89,6261.5375,1,1,Friday,11,202
2018,1,5,6690.79,57.12,2018/01/05,05:30:00,31,17.4,27.9,1,1,56.084999999999994,55.735,6365,6402.92,1,1,Friday,12,203
2018,1,5,6943.54,59.59,2018/01/05,06:00:00,31,17.4,27.9,1,1,56.065,57.22,6552.95,6591.0825,1,1,Friday,13,204
2018,1,5,7211.47,58.64,2018/01/05,06:30:00,31,17.4,27.9,1,1,58.355000000000004,57.59,6817.165,6815.2275,1,1,Friday,14,205
2018,1,5,7846.27,63.81,2018/01/05,23:00:00,31,17.4,27.9,1,1,59.115,62.1525,7077.505,8054.6525,1,1,Friday,47,238
2018,1,5,7630.03,65.02,2018/01/05,23:30:00,31,17.4,27.9,1,1,61.225,62.4175,7528.870000000001,7890.665,1,1,Friday,48,239
2018,1,6,7396.42,61.44,2018/01/06,00:00:00,31.7,20.8,30.8,0,1,64.41499999999999,62.935,7738.15,7726.04,1,1,Saturday,1,240
2018,1,6,7189.5,61.14,2018/01/06,00:30:00,31.7,20.8,30.8,0,1,63.23,62.8525,7513.225,7515.555,1,1,Saturday,2,241
2018,1,6,7007.04,56.04,2018/01/06,01:00:00,31.7,20.8,30.8,0,1,61.29,60.91,7292.96,7305.7475,1,1,Saturday,3,242
2018,1,6,6687.68,53.54,2018/01/06,01:30:00,31.7,20.8,30.8,0,1,58.59,58.04,7098.27,7070.16,1,1,Saturday,4,243
2018,1,6,6407.55,49.93,2018/01/06,02:00:00,31.7,20.8,30.8,0,1,54.79,55.1625,6847.360000000001,6822.9425,1,1,Saturday,5,244
2018,1,6,6204.39,47.86,2018/01/06,02:30:00,31.7,20.8,30.8,0,1,51.735,51.8425,6547.615,6576.665,1,1,Saturday,6,245
2018,1,6,6130.71,50.26,2018/01/06,03:00:00,31.7,20.8,30.8,0,1,48.894999999999996,50.3975,6305.97,6357.5825,1,1,Saturday,7,246
2018,1,6,6061.08,48.34,2018/01/06,03:30:00,31.7,20.8,30.8,0,1,49.06,49.0975,6167.55,6200.9325,1,1,Saturday,8,247
2018,1,6,6089.77,47.76,2018/01/06,04:00:00,31.7,20.8,30.8,0,1,49.3,48.555,6095.895,6121.4875,1,1,Saturday,9,248
2018,1,6,6124.02,54.98,2018/01/06,04:30:00,31.7,20.8,30.8,0,1,48.05,50.335,6075.425,6101.395,1,1,Saturday,10,249
2018,1,6,6166.93,52.63,2018/01/06,05:00:00,31.7,20.8,30.8,0,1,51.37,50.9275,6106.895,6110.45,1,1,Saturday,11,250
2018,1,6,6252.14,54.51,2018/01/06,05:30:00,31.7,20.8,30.8,0,1,53.805,52.47,6145.475,6158.215,1,1,Saturday,12,251
2018,1,6,6414.67,49.94,2018/01/06,06:00:00,31.7,20.8,30.8,0,1,53.57,53.015,6209.535,6239.44,1,1,Saturday,13,252
2018,1,6,6675.19,54.99,2018/01/06,06:30:00,31.7,20.8,30.8,0,1,52.224999999999994,53.0175,6333.405000000001,6377.2325,1,1,Saturday,14,253
2018,1,6,8405.13,63.63,2018/01/06,23:00:00,31.7,20.8,30.8,0,1,52.465,66.0025,6544.93,8842.5325,1,1,Saturday,47,286
2018,1,6,8034.19,63.81,2018/01/06,23:30:00,31.7,20.8,30.8,0,1,59.31,64.0775,7540.16,8534.7575,1,1,Saturday,48,287
2018,1,7,7729.58,55.05,2018/01/07,00:00:00,28.9,22.7,43.7,0,1,63.72,62.1725,8219.66,8224.8375,1,1,Sunday,1,288
2018,1,7,7415.47,63.84,2018/01/07,00:30:00,28.9,22.7,43.7,0,1,59.43,61.5825,7881.885,7896.0925,1,1,Sunday,2,289
2018,1,7,7216.02,66.54,2018/01/07,01:00:00,28.9,22.7,43.7,0,1,59.445,62.31,7572.525,7598.815,1,1,Sunday,3,290
2018,1,7,6899.91,56.17,2018/01/07,01:30:00,28.9,22.7,43.7,0,1,65.19,60.4,7315.745000000001,7315.245,1,1,Sunday,4,291
2018,1,7,6684.92,54.99,2018/01/07,02:00:00,28.9,22.7,43.7,0,1,61.355000000000004,60.385,7057.965,7054.08,1,1,Sunday,5,292
2018,1,7,6564.1,55,2018/01/07,02:30:00,28.9,22.7,43.7,0,1,55.58,58.175,6792.415,6841.2375,1,1,Sunday,6,293
2018,1,7,6513.63,54.32,2018/01/07,03:00:00,28.9,22.7,43.7,0,1,54.995000000000005,55.12,6624.51,6665.64,1,1,Sunday,7,294
2018,1,7,6448.53,55,2018/01/07,03:30:00,28.9,22.7,43.7,0,1,54.66,54.8275,6538.865,6552.795,1,1,Sunday,8,295
2018,1,7,6377.96,54.01,2018/01/07,04:00:00,28.9,22.7,43.7,0,1,54.66,54.5825,6481.08,6476.055,1,1,Sunday,9,296
2018,1,7,6374.2,53.65,2018/01/07,04:30:00,28.9,22.7,43.7,0,1,54.504999999999995,54.245,6413.245,6428.58,1,1,Sunday,10,297
2018,1,7,6353.69,50.58,2018/01/07,05:00:00,28.9,22.7,43.7,0,1,53.83,53.31,6376.08,6388.595,1,1,Sunday,11,298
2018,1,7,6389.83,53.56,2018/01/07,05:30:00,28.9,22.7,43.7,0,1,52.114999999999995,52.95,6363.945,6373.92,1,1,Sunday,12,299
2018,1,7,6489.96,54.98,2018/01/07,06:00:00,28.9,22.7,43.7,0,1,52.07,53.1925,6371.76,6401.92,1,1,Sunday,13,300
2018,1,7,6755.66,54.65,2018/01/07,06:30:00,28.9,22.7,43.7,0,1,54.269999999999996,53.4425,6439.895,6497.285,1,1,Sunday,14,301
2018,1,7,8448.45,80.17,2018/01/07,23:00:00,28.9,22.7,43.7,0,1,54.815,76.8675,6622.8099999999995,8964.44,1,1,Sunday,47,334
2018,1,7,8085.12,64.73,2018/01/07,23:30:00,28.9,22.7,43.7,0,1,67.41,74.2975,7602.055,8624.5275,1,1,Sunday,48,335
2018,1,8,7890.98,60.75,2018/01/08,00:00:00,12.5,21.9,36.3,0,1,72.45,73.3825,8266.785,8313.345,1,2,Monday,1,336
2018,1,8,7641.48,75.58,2018/01/08,00:30:00,12.5,21.9,36.3,0,1,62.74,70.3075,7988.049999999999,8016.5075,1,2,Monday,2,337
2018,1,8,7367.35,75.68,2018/01/08,01:00:00,12.5,21.9,36.3,0,1,68.16499999999999,69.185,7766.23,7746.2325,1,2,Monday,3,338
2018,1,8,7000.75,56.93,2018/01/08,01:30:00,12.5,21.9,36.3,0,1,75.63,67.235,7504.415,7475.14,1,2,Monday,4,339
2018,1,8,6796.19,54.78,2018/01/08,02:00:00,12.5,21.9,36.3,0,1,66.305,65.7425,7184.05,7201.4425,1,2,Monday,5,340
2018,1,8,6757.94,54.68,2018/01/08,02:30:00,12.5,21.9,36.3,0,1,55.855000000000004,60.5175,6898.469999999999,6980.5575,1,2,Monday,6,341
2018,1,8,6714.42,54.84,2018/01/08,03:00:00,12.5,21.9,36.3,0,1,54.730000000000004,55.3075,6777.065,6817.325,1,2,Monday,7,342
2018,1,8,6770.79,54.99,2018/01/08,03:30:00,12.5,21.9,36.3,0,1,54.760000000000005,54.8225,6736.18,6759.835,1,2,Monday,8,343
2018,1,8,6811.19,54.98,2018/01/08,04:00:00,12.5,21.9,36.3,0,1,54.915000000000006,54.8725,6742.605,6763.585,1,2,Monday,9,344
2018,1,8,6962.23,55.28,2018/01/08,04:30:00,12.5,21.9,36.3,0,1,54.985,55.0225,6790.99,6814.6575,1,2,Monday,10,345
2018,1,8,7131.61,61.77,2018/01/08,05:00:00,12.5,21.9,36.3,0,1,55.129999999999995,56.755,6886.709999999999,6918.955,1,2,Monday,11,346
2018,1,8,7493.16,64.93,2018/01/08,05:30:00,12.5,21.9,36.3,0,1,58.525000000000006,59.24,7046.92,7099.5475,1,2,Monday,12,347
2018,1,8,7893.7,63.52,2018/01/08,06:00:00,12.5,21.9,36.3,0,1,63.35000000000001,61.375,7312.385,7370.175,1,2,Monday,13,348
2018,1,8,8283.58,65.75,2018/01/08,06:30:00,12.5,21.9,36.3,0,1,64.22500000000001,63.9925,7693.43,7700.5125,1,2,Monday,14,349
2018,1,8,8563.93,82.39,2018/01/08,23:00:00,12.5,21.9,36.3,0,1,64.635,83.06,8088.639999999999,9030.56,1,2,Monday,47,382
2018,1,8,8240.65,84.84,2018/01/08,23:30:00,12.5,21.9,36.3,0,1,74.07,82.445,8423.755000000001,8709.8375,1,2,Monday,48,383
2018,1,9,8004.25,80.26,2018/01/09,00:00:00,14.4,21.8,32.8,10.4,1,83.61500000000001,83.0325,8402.29,8432.125,1,2,Tuesday,1,384
2018,1,9,7788.11,78.68,2018/01/09,00:30:00,14.4,21.8,32.8,10.4,1,82.55000000000001,81.5425,8122.45,8149.235,1,2,Tuesday,2,385
2018,1,9,7562.77,75.6,2018/01/09,01:00:00,14.4,21.8,32.8,10.4,1,79.47,79.845,7896.18,7898.945,1,2,Tuesday,3,386
2018,1,9,7275.13,76.81,2018/01/09,01:30:00,14.4,21.8,32.8,10.4,1,77.14,77.8375,7675.4400000000005,7657.565,1,2,Tuesday,4,387
2018,1,9,7123.09,75.82,2018/01/09,02:00:00,14.4,21.8,32.8,10.4,1,76.205,76.7275,7418.950000000001,7437.275,1,2,Tuesday,5,388
2018,1,9,7018.4,68.66,2018/01/09,02:30:00,14.4,21.8,32.8,10.4,1,76.315,74.2225,7199.110000000001,7244.8475,1,2,Tuesday,6,389
2018,1,9,6957.36,66.49,2018/01/09,03:00:00,14.4,21.8,32.8,10.4,1,72.24,71.945,7070.745,7093.495,1,2,Tuesday,7,390
2018,1,9,6928.04,59.73,2018/01/09,03:30:00,14.4,21.8,32.8,10.4,1,67.57499999999999,67.675,6987.879999999999,7006.7225,1,2,Tuesday,8,391
2018,1,9,6881.68,56.65,2018/01/09,04:00:00,14.4,21.8,32.8,10.4,1,63.11,62.8825,6942.7,6946.37,1,2,Tuesday,9,392
2018,1,9,6979.35,55.27,2018/01/09,04:30:00,14.4,21.8,32.8,10.4,1,58.19,59.535,6904.860000000001,6936.6075,1,2,Tuesday,10,393
2018,1,9,7108.59,58.11,2018/01/09,05:00:00,14.4,21.8,32.8,10.4,1,55.96,57.44,6930.515,6974.415,1,2,Tuesday,11,394
2018,1,9,7600.49,56.26,2018/01/09,05:30:00,14.4,21.8,32.8,10.4,1,56.69,56.5725,7043.97,7142.5275,1,2,Tuesday,12,395
2018,1,9,7953.28,55.64,2018/01/09,06:00:00,14.4,21.8,32.8,10.4,1,57.185,56.32,7354.54,7410.4275,1,2,Tuesday,13,396
2018,1,9,8332.46,64.28,2018/01/09,06:30:00,14.4,21.8,32.8,10.4,1,55.95,58.5725,7776.885,7748.705,1,2,Tuesday,14,397
2018,1,9,7810.33,67.29,2018/01/09,23:00:00,14.4,21.8,32.8,10.4,1,59.96,67.9825,8142.869999999999,8100.6875,1,2,Tuesday,47,430
2018,1,9,7635.8,70.14,2018/01/09,23:30:00,14.4,21.8,32.8,10.4,1,65.785,67.8825,8071.3949999999995,7896.11,1,2,Tuesday,48,431
2018,1,10,7445.24,64.18,2018/01/10,00:00:00,19.4,19.1,23.8,10.4,1,68.715,67.935,7723.0650000000005,7729.0625,1,2,Wednesday,1,432
2018,1,10,7274.84,61.3,2018/01/10,00:30:00,19.4,19.1,23.8,10.4,1,67.16,65.7275,7540.52,7541.5525,1,2,Wednesday,2,433
2018,1,10,7070.97,58.96,2018/01/10,01:00:00,19.4,19.1,23.8,10.4,1,62.74,63.645,7360.04,7356.7125,1,2,Wednesday,3,434
2018,1,10,6743.85,56.62,2018/01/10,01:30:00,19.4,19.1,23.8,10.4,1,60.129999999999995,60.265,7172.905000000001,7133.725,1,2,Wednesday,4,435
2018,1,10,6560.48,53.3,2018/01/10,02:00:00,19.4,19.1,23.8,10.4,1,57.79,57.545,6907.41,6912.535,1,2,Wednesday,5,436
2018,1,10,6463.16,55.18,2018/01/10,02:30:00,19.4,19.1,23.8,10.4,1,54.959999999999994,56.015,6652.165,6709.615,1,2,Wednesday,6,437
2018,1,10,6407.56,54.98,2018/01/10,03:00:00,19.4,19.1,23.8,10.4,1,54.239999999999995,55.02,6511.82,6543.7625,1,2,Wednesday,7,438
2018,1,10,6394.4,58.77,2018/01/10,03:30:00,19.4,19.1,23.8,10.4,1,55.08,55.5575,6435.360000000001,6456.4,1,2,Wednesday,8,439
2018,1,10,6428.12,55.08,2018/01/10,04:00:00,19.4,19.1,23.8,10.4,1,56.875,56.0025,6400.98,6423.31,1,2,Wednesday,9,440
2018,1,10,6587.03,59.19,2018/01/10,04:30:00,19.4,19.1,23.8,10.4,1,56.925,57.005,6411.26,6454.2775,1,2,Wednesday,10,441
2018,1,10,6729.14,55.01,2018/01/10,05:00:00,19.4,19.1,23.8,10.4,1,57.135,57.0125,6507.575,6534.6725,1,2,Wednesday,11,442
2018,1,10,7066.99,61.49,2018/01/10,05:30:00,19.4,19.1,23.8,10.4,1,57.099999999999994,57.6925,6658.085,6702.82,1,2,Wednesday,12,443
2018,1,10,7414.68,60.93,2018/01/10,06:00:00,19.4,19.1,23.8,10.4,1,58.25,59.155,6898.0650000000005,6949.46,1,2,Wednesday,13,444
2018,1,10,7732.38,65.77,2018/01/10,06:30:00,19.4,19.1,23.8,10.4,1,61.21,60.8,7240.835,7235.7975,1,2,Wednesday,14,445
2018,1,10,7629.84,58.1,2018/01/10,23:00:00,19.4,19.1,23.8,10.4,1,63.349999999999994,59.475,7573.530000000001,7806.685,1,2,Wednesday,47,478
2018,1,10,7440.22,59.69,2018/01/10,23:30:00,19.4,19.1,23.8,10.4,1,61.935,59.775,7681.110000000001,7663.145,1,2,Wednesday,48,479
2018,1,11,7279.31,56.87,2018/01/11,00:00:00,11,19.2,25.3,0,1,58.894999999999996,59.6275,7535.030000000001,7530.945,1,2,Thursday,1,480
2018,1,11,7090.21,63,2018/01/11,00:30:00,11,19.2,25.3,0,1,58.28,59.415,7359.765,7359.895,1,2,Thursday,2,481
2018,1,11,6870.47,55.61,2018/01/11,01:00:00,11,19.2,25.3,0,1,59.935,58.7925,7184.76,7170.0525,1,2,Thursday,3,482
2018,1,11,6554.16,55.66,2018/01/11,01:30:00,11,19.2,25.3,0,1,59.305,57.785,6980.34,6948.5375,1,2,Thursday,4,483
2018,1,11,6334.39,64.56,2018/01/11,02:00:00,11,19.2,25.3,0,1,55.635,59.7075,6712.3150000000005,6712.3075,1,2,Thursday,5,484
2018,1,11,6287.94,61.63,2018/01/11,02:30:00,11,19.2,25.3,0,1,60.11,59.365,6444.275,6511.74,1,2,Thursday,6,485
2018,1,11,6237.67,58.63,2018/01/11,03:00:00,11,19.2,25.3,0,1,63.095,60.12,6311.165,6353.54,1,2,Thursday,7,486
2018,1,11,6260.34,61.47,2018/01/11,03:30:00,11,19.2,25.3,0,1,60.13,61.5725,6262.805,6280.085,1,2,Thursday,8,487
2018,1,11,6348,59.11,2018/01/11,04:00:00,11,19.2,25.3,0,1,60.05,60.21,6249.005,6283.4875,1,2,Thursday,9,488
2018,1,11,6521.91,63.36,2018/01/11,04:30:00,11,19.2,25.3,0,1,60.29,60.6425,6304.17,6341.98,1,2,Thursday,10,489
2018,1,11,6706.56,58.47,2018/01/11,05:00:00,11,19.2,25.3,0,1,61.235,60.6025,6434.955,6459.2025,1,2,Thursday,11,490
2018,1,11,7067.41,58.14,2018/01/11,05:30:00,11,19.2,25.3,0,1,60.915,59.77,6614.235000000001,6660.97,1,2,Thursday,12,491
2018,1,11,7353.47,61.63,2018/01/11,06:00:00,11,19.2,25.3,0,1,58.305,60.4,6886.985000000001,6912.3375,1,2,Thursday,13,492
2018,1,11,7720.45,61.97,2018/01/11,06:30:00,11,19.2,25.3,0,1,59.885000000000005,60.0525,7210.4400000000005,7211.9725,1,2,Thursday,14,493
2018,1,11,8096.27,82.61,2018/01/11,23:00:00,11,19.2,25.3,0,1,61.8,79.455,7536.96,8280.0475,1,2,Thursday,47,526
2018,1,11,7901.34,73.45,2018/01/11,23:30:00,11,19.2,25.3,0,1,72.28999999999999,79.1875,7908.360000000001,8147.21,1,2,Thursday,48,527
